date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:33	49948/49948	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-c31c%22	https://demo.themesberg.com/leo/assets/img/team/profile-picture-3.jpg	demo.themesberg.com/leo/assets/img/team/profile-picture-3.jpg	(from https://demo.themesberg.com/leo/index.html)
11:22:34	1063/1063	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-427%22	https://demo.themesberg.com/leo/assets/img/flags/romania.svg	demo.themesberg.com/leo/assets/img/flags/romania.svg	(from https://demo.themesberg.com/leo/index.html)
11:22:35	2295/2295	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-8f7%22	https://demo.themesberg.com/leo/assets/img/flags/united-states.svg	demo.themesberg.com/leo/assets/img/flags/united-states.svg	(from https://demo.themesberg.com/leo/index.html)
11:22:36	841/841	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-349%22	https://demo.themesberg.com/leo/assets/img/flags/france.svg	demo.themesberg.com/leo/assets/img/flags/france.svg	(from https://demo.themesberg.com/leo/index.html)
11:22:38	12214/12214	---MCZ	200	added ('OK')	text/html	etag:W/%225e42b95a-2fb6%22	https://demo.themesberg.com/leo/docs/changelog.html	demo.themesberg.com/leo/docs/changelog.html	(from https://demo.themesberg.com/leo/index.html)
11:22:39	88145/88145	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-15851%22	https://demo.themesberg.com/leo/node_modules/jquery/dist/jquery.min.js	demo.themesberg.com/leo/node_modules/jquery/dist/jquery.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:40	21257/21257	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-5309%22	https://demo.themesberg.com/leo/node_modules/popper.js/dist/umd/popper.min.js	demo.themesberg.com/leo/node_modules/popper.js/dist/umd/popper.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:41	58072/58072	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-e2d8%22	https://demo.themesberg.com/leo/node_modules/bootstrap/dist/js/bootstrap.min.js	demo.themesberg.com/leo/node_modules/bootstrap/dist/js/bootstrap.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:42	4403/4403	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-1133%22	https://demo.themesberg.com/leo/node_modules/headroom.js/dist/headroom.min.js	demo.themesberg.com/leo/node_modules/headroom.js/dist/headroom.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:43	6714/6714	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-1a3a%22	https://demo.themesberg.com/leo/node_modules/onscreen/dist/on-screen.umd.min.js	demo.themesberg.com/leo/node_modules/onscreen/dist/on-screen.umd.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:45	22052/22052	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-5624%22	https://demo.themesberg.com/leo/node_modules/nouislider/distribute/nouislider.min.js	demo.themesberg.com/leo/node_modules/nouislider/distribute/nouislider.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:45	58652/58652	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-e51c%22	https://demo.themesberg.com/leo/node_modules/bootstrap-datepicker/js/bootstrap-datepicker.js	demo.themesberg.com/leo/node_modules/bootstrap-datepicker/js/bootstrap-datepicker.js	(from https://demo.themesberg.com/leo/index.html)
11:22:47	9167/9167	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-23cf%22	https://demo.themesberg.com/leo/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	demo.themesberg.com/leo/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:48	9028/9028	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-2344%22	https://demo.themesberg.com/leo/node_modules/waypoints/lib/jquery.waypoints.min.js	demo.themesberg.com/leo/node_modules/waypoints/lib/jquery.waypoints.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:49	44342/44342	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-ad36%22	https://demo.themesberg.com/leo/node_modules/owl.carousel/dist/owl.carousel.min.js	demo.themesberg.com/leo/node_modules/owl.carousel/dist/owl.carousel.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:50	15211/15211	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-3b6b%22	https://demo.themesberg.com/leo/node_modules/jarallax/dist/jarallax.min.js	demo.themesberg.com/leo/node_modules/jarallax/dist/jarallax.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:51	3815/3815	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-ee7%22	https://demo.themesberg.com/leo/node_modules/countup.js/dist/countUp.min.js	demo.themesberg.com/leo/node_modules/countup.js/dist/countUp.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:52	5339/5339	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95b-14db%22	https://demo.themesberg.com/leo/node_modules/jquery-countdown/dist/jquery.countdown.min.js	demo.themesberg.com/leo/node_modules/jquery-countdown/dist/jquery.countdown.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:53	6561/6561	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-19a1%22	https://demo.themesberg.com/leo/node_modules/smooth-scroll/dist/smooth-scroll.polyfills.min.js	demo.themesberg.com/leo/node_modules/smooth-scroll/dist/smooth-scroll.polyfills.min.js	(from https://demo.themesberg.com/leo/index.html)
11:22:54	20312/20312	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-4f58%22	https://demo.themesberg.com/leo/node_modules/lightbox2/dist/js/lightbox.js	demo.themesberg.com/leo/node_modules/lightbox2/dist/js/lightbox.js	(from https://demo.themesberg.com/leo/index.html)
11:22:55	24832/24832	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95c-6100%22	https://demo.themesberg.com/leo/node_modules/prismjs/prism.js	demo.themesberg.com/leo/node_modules/prismjs/prism.js	(from https://demo.themesberg.com/leo/index.html)
11:22:56	11776/11776	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225e42b95a-2e00%22	https://demo.themesberg.com/leo/assets/js/leo.js	demo.themesberg.com/leo/assets/js/leo.js	(from https://demo.themesberg.com/leo/index.html)
11:22:57	130906/130906	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-1ff5a%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:22:58	130906/130906	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-1ff5a%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot?	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:22:59	75336/75336	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-12648%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:00	88428/88428	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-1596c%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:01	130600/130600	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-1fe28%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.ttf	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:02	34394/34394	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-865a%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.eot	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:03	34394/34394	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-865a%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.eot?	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:04	700503/700503	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95b-ab057%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.svg	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-brands-400.svg	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:04	13584/13584	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-3510%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:05	16804/16804	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-41a4%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:06	34096/34096	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-8530%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.ttf	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:08	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95b-23444%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.svg	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-regular-400.svg	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:09	192758/192758	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-2f0f6%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.eot	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:10	192758/192758	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-2f0f6%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.eot?	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:11	75728/75728	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-127d0%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:12	98384/98384	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-18050%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:13	192472/192472	---M--	200	added ('OK')	application/octet-stream	etag:%225e42b95b-2efd8%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.ttf	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:14	8476/8476	---M--	200	added ('OK')	image/gif	etag:%225e42b95b-211c%22	https://demo.themesberg.com/leo/node_modules/lightbox2/dist/images/loading.gif	demo.themesberg.com/leo/node_modules/lightbox2/dist/images/loading.gif	(from https://demo.themesberg.com/leo/node_modules/lightbox2/dist/css/lightbox.css)
11:23:15	1360/1360	---M--	200	added ('OK')	image/png	etag:%225e42b95b-550%22	https://demo.themesberg.com/leo/node_modules/lightbox2/dist/images/prev.png	demo.themesberg.com/leo/node_modules/lightbox2/dist/images/prev.png	(from https://demo.themesberg.com/leo/node_modules/lightbox2/dist/css/lightbox.css)
11:23:16	842605/842605	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95b-cdb6d%22	https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.svg	demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/webfonts/fa-solid-900.svg	(from https://demo.themesberg.com/leo/node_modules/@fortawesome/fontawesome-free/css/all.min.css)
11:23:16	1350/1350	---M--	200	added ('OK')	image/png	etag:%225e42b95b-546%22	https://demo.themesberg.com/leo/node_modules/lightbox2/dist/images/next.png	demo.themesberg.com/leo/node_modules/lightbox2/dist/images/next.png	(from https://demo.themesberg.com/leo/node_modules/lightbox2/dist/css/lightbox.css)
11:23:17	280/280	---M--	200	added ('OK')	image/png	etag:%225e42b95b-118%22	https://demo.themesberg.com/leo/node_modules/lightbox2/dist/images/close.png	demo.themesberg.com/leo/node_modules/lightbox2/dist/images/close.png	(from https://demo.themesberg.com/leo/node_modules/lightbox2/dist/css/lightbox.css)
11:23:18	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Feb%202020%2004:23:18%20GMT	https://demo.themesberg.com/leo/css/owl.video.play.png	demo.themesberg.com/leo/css/owl.video.play.png	(from https://demo.themesberg.com/leo/css/leo.css)
11:23:19	658/658	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-292%22	https://demo.themesberg.com/leo/assets/img/radial-bg-top.svg	demo.themesberg.com/leo/assets/img/radial-bg-top.svg	(from https://demo.themesberg.com/leo/css/leo.css)
11:23:20	657/657	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-291%22	https://demo.themesberg.com/leo/assets/img/radial-bg-bottom.svg	demo.themesberg.com/leo/assets/img/radial-bg-bottom.svg	(from https://demo.themesberg.com/leo/css/leo.css)
11:23:21	39847/39847	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-9ba7%22	https://demo.themesberg.com/leo/assets/img/about-agency.svg	demo.themesberg.com/leo/assets/img/about-agency.svg	(from https://demo.themesberg.com/leo/html/about.html)
11:23:22	56807/56807	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-dde7%22	https://demo.themesberg.com/leo/assets/img/team/profile-picture-freelancer.jpg	demo.themesberg.com/leo/assets/img/team/profile-picture-freelancer.jpg	(from https://demo.themesberg.com/leo/html/about.html)
11:23:24	269348/269348	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-41c24%22	https://demo.themesberg.com/leo/assets/img/team/profile-picture-4.jpg	demo.themesberg.com/leo/assets/img/team/profile-picture-4.jpg	(from https://demo.themesberg.com/leo/html/about.html)
11:23:25	199080/199080	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-309a8%22	https://demo.themesberg.com/leo/assets/img/team/profile-picture-5.jpg	demo.themesberg.com/leo/assets/img/team/profile-picture-5.jpg	(from https://demo.themesberg.com/leo/html/about.html)
11:23:25	67034/67034	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-105da%22	https://demo.themesberg.com/leo/assets/img/themesberg-website.jpg	demo.themesberg.com/leo/assets/img/themesberg-website.jpg	(from https://demo.themesberg.com/leo/html/projects.html)
11:23:27	20736/20736	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-5100%22	https://demo.themesberg.com/leo/assets/img/illustrations/contact.svg	demo.themesberg.com/leo/assets/img/illustrations/contact.svg	(from https://demo.themesberg.com/leo/html/contact.html)
11:23:28	580079/580079	---M--	200	added ('OK')	image/png	etag:%225e42b95a-8d9ef%22	https://demo.themesberg.com/leo/assets/img/agency-portofolio-app-2.png	demo.themesberg.com/leo/assets/img/agency-portofolio-app-2.png	(from https://demo.themesberg.com/leo/html/projects.html)
11:23:28	49294/49294	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-c08e%22	https://demo.themesberg.com/leo/assets/img/illustrations/services-agency.svg	demo.themesberg.com/leo/assets/img/illustrations/services-agency.svg	(from https://demo.themesberg.com/leo/html/services.html)
11:23:30	85196/85196	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-14ccc%22	https://demo.themesberg.com/leo/assets/img/photo-23.jpg	demo.themesberg.com/leo/assets/img/photo-23.jpg	(from https://demo.themesberg.com/leo/html/case-study.html)
11:23:31	85793/85793	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-14f21%22	https://demo.themesberg.com/leo/assets/img/photo-25.jpg	demo.themesberg.com/leo/assets/img/photo-25.jpg	(from https://demo.themesberg.com/leo/html/case-study.html)
11:23:31	29459/29459	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-7313%22	https://demo.themesberg.com/leo/assets/img/photo-22.jpg	demo.themesberg.com/leo/assets/img/photo-22.jpg	(from https://demo.themesberg.com/leo/html/case-study.html)
11:23:33	109343/109343	---M--	200	added ('OK')	image/jpeg	etag:%225e42b95a-1ab1f%22	https://demo.themesberg.com/leo/assets/img/photo-24.jpg	demo.themesberg.com/leo/assets/img/photo-24.jpg	(from https://demo.themesberg.com/leo/html/case-study.html)
11:23:33	1975/1975	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-7b7%22	https://demo.themesberg.com/leo/assets/img/illustrations/team-creative.svg	demo.themesberg.com/leo/assets/img/illustrations/team-creative.svg	(from https://demo.themesberg.com/leo/html/team.html)
11:23:34	60495/60495	---M--	200	added ('OK')	image/svg+xml	etag:%225e42b95a-ec4f%22	https://demo.themesberg.com/leo/assets/img/illustrations/reading-side.svg	demo.themesberg.com/leo/assets/img/illustrations/reading-side.svg	(from https://demo.themesberg.com/leo/html/team.html)
